"X1","X2","X3","X4","Z1","Z2","T","U","Delta"
-0.342718309609523,-2.37898395041658,-0.136724273972607,-0.210715277089369,0,1,1300,1050.693119,0
-0.166227228309748,-2.37898395041658,-0.172947584930202,-0.223216310234027,0,0,819,3755.07409,1
-0.519209390909298,-2.37898395041658,-0.141790471309333,-0.110211376281605,0,0,585,2628.661793,1
0.716228178189127,-2.37898395041658,-0.174974063864893,-0.134256952643859,0,0,536,304.4775885,0
-0.695700472209072,-2.37898395041658,-0.202584839350053,-0.264409141911832,0,0,834,3762.68106,1
0.980964800138789,-2.37898395041658,-0.174974063864893,-0.134256952643859,0,0,645,839.5561459,1
-0.872191553508847,-2.37898395041658,-0.202584839350053,-0.264409141911832,0,0,598,5337.492988,1
0.892719259488901,-2.37898395041658,-0.174974063864893,-0.134256952643859,0,0,217,16409.23663,1
-0.695700472209072,-2.37898395041658,-0.174974063864893,-0.241899021659338,0,0,3200,1463.857498,0
-0.872191553508847,-2.37898395041658,-0.202584839350053,-0.264409141911832,0,0,545,9270.709769,1
-0.342718309609523,-2.37898395041658,-0.170262500341737,-0.199997155611347,1,0,1800,3859.97486,1
-0.607454931559185,-2.37898395041658,-0.14685666864606,-0.210715277089369,0,1,1200,2761.694424,1
-0.695700472209072,-2.37898395041658,-0.160991359215527,-0.2304994011278,0,0,732,2841.955252,1
-0.254472768959635,-2.37898395041658,-0.202584839350053,-0.264409141911832,1,0,1200,6059.957087,1
-0.607454931559185,-2.37898395041658,-0.13165807663588,-0.166658772605889,0,0,2800,7851.720335,1
-0.695700472209072,-2.37898395041658,-0.202584839350053,-0.264409141911832,1,0,495,9880.17357,1
0.275000474939689,-2.37898395041658,-0.00500314321771462,-0.103327547444445,0,1,690,969.689969,1
0.716228178189127,-2.37898395041658,-0.174974063864893,-0.134256952643859,0,0,1300,1320.078901,1
-0.342718309609523,-2.37898395041658,-0.202584839350053,-0.264409141911832,1,0,552,176.748036,0
-0.695700472209072,-2.37898395041658,-0.1164594846257,-0.177672898737085,0,0,631,1194.734116,1
-0.0779816876598603,-2.37898395041658,-0.152328161769725,-0.146348724059119,0,1,4800,5314.589446,1
0.363246015589577,-2.37898395041658,-0.164233725511032,-0.148938420462479,0,1,851,2765.658736,1
-0.519209390909298,-1.76874985788358,-0.0455327219115275,-0.136369925796729,1,0,755,9368.68168,1
-0.254472768959635,-1.82652020045389,-0.202584839350053,-0.264409141911832,1,0,468,1311.273972,1
-0.607454931559185,-1.48033079854507,-0.16575358471205,-0.234381880584193,0,0,4600,3423.413993,0
-0.519209390909298,-1.53384212104276,-0.154405302677783,-0.225130014645554,1,0,1300,2779.166857,1
0.275000474939689,-1.70770091758309,-0.136724273972607,-0.210715277089369,0,0,1200,201.2143232,0
-0.519209390909298,-1.47532450562547,-0.202584839350053,-0.264409141911832,0,1,1100,7754.550825,1
0.804473718839014,-1.21112236392404,-0.174974063864893,-0.134256952643859,0,0,1500,2730.465976,1
0.804473718839014,-1.31712309518108,-0.065797511258434,-0.152891114972871,0,1,2400,5377.250287,1
-0.695700472209072,-1.01117877282955,-0.202584839350053,-0.264409141911832,0,0,1200,4189.191236,1
-0.695700472209072,-1.83737714108177,0.85625040402581,0.598822992541602,0,0,1700,4568.973035,1
0.892719259488901,-1.26665986644327,-0.174974063864893,-0.134256952643859,0,0,1200,7131.579224,1
0.804473718839014,-1.13061850015176,-0.174974063864893,-0.134256952643859,0,0,500,3514.548342,1
-0.43096385025941,-1.84244370261728,-0.175885979385503,-0.242642475172264,0,1,455,1519.269291,1
-0.872191553508847,-1.22885670596219,-0.202584839350053,-0.264409141911832,0,0,1100,3543.44767,1
0.539737096889352,-1.88616658388071,-0.163727105777359,-0.140954555793109,0,0,459,885.6110543,1
1.33394696273834,-1.58369511971748,-0.202584839350053,-0.264409141911832,0,0,1400,2313.031814,1
-0.519209390909298,-1.73513565301191,-0.178520402000601,-0.153235306400273,0,0,6400,895.4916753,0
-0.43096385025941,-1.74816784959411,0.131784184873904,0.00819047949451571,0,1,4800,1516.395989,0
0.804473718839014,-1.0306320454275,-0.174974063864893,-0.134256952643859,0,0,695,715.0904712,1
1.86342020663766,-1.72796335558609,-0.202584839350053,-0.264409141911832,0,1,341,450.1303246,1
-0.695700472209072,-1.55628100970443,-0.14685666864606,-0.218975871677441,0,0,1900,1184.608574,0
-0.695700472209072,0.270736772399462,-0.0759299059318872,-0.161151709560943,0,1,1200,6450.690431,1
1.06921034078868,-1.03211794188082,-0.174974063864893,-0.134256952643859,0,0,450,1752.715979,1
0.716228178189127,-1.16747341071937,-0.174974063864893,-0.134256952643859,0,0,663,1524.518183,1
2.21640236923721,-1.058360901012,-0.174974063864893,-0.151058295548643,0,0,302,1288.885257,1
-0.342718309609523,-1.44405177598058,-0.202584839350053,-0.264409141911832,1,0,971,4240.040695,1
-0.872191553508847,-1.58438748532462,-0.202584839350053,-0.264409141911832,1,0,1400,9145.156239,1
-0.519209390909298,-1.99051875196562,-0.202584839350053,-0.264409141911832,1,0,1000,666.58718,0
-0.519209390909298,-1.46333926400609,0.136850382210631,0.21883564149033,0,0,1900,7808.821563,1
-0.0779816876598603,-1.66928580750826,-0.202584839350053,-0.264409141911832,1,1,1100,1920.775649,1
1.15745588143856,-1.25019702347206,-0.175075387811627,-0.136537104494759,0,0,1100,2591.286282,1
-0.695700472209072,-1.75187066242239,-0.173758176504078,-0.188638838052749,0,0,1500,5339.971137,1
-0.519209390909298,-1.77062308896967,-0.10126089261552,-0.18180319603112,0,0,2000,6232.699007,1
-0.78394601285896,0.266455882288296,-0.202584839350053,-0.264409141911832,1,1,5700,126.1460982,0
-0.519209390909298,0.646029603237348,0.0101954487924652,-0.0578942772100534,0,1,7100,426.3438722,0
1.51043804403811,-1.49929679063132,-0.174974063864893,-0.134256952643859,0,0,1200,4819.909213,1
-0.78394601285896,-1.44901209918373,-0.202584839350053,-0.264409141911832,0,0,705,2439.979947,1
-0.342718309609523,-1.89229526124388,-0.167172119966334,-0.214853834977993,0,0,1900,1479.946235,0
0.186754934289802,-1.2888080917627,0.835985614678904,0.776425776185131,0,1,3800,235.6813023,0
-0.0779816876598603,-1.34208115844323,-0.10126089261552,-0.119848736620587,0,0,2300,725.5654458,0
-0.78394601285896,-1.3667550143791,-0.202584839350053,-0.264409141911832,0,0,575,1015.758272,1
-0.254472768959635,-1.13150785466136,-0.158356936600429,-0.0720336615995341,0,1,1800,800.1404437,0
-0.519209390909298,-1.64994268357037,-0.202584839350053,-0.264409141911832,0,0,1600,2522.915586,1
-0.43096385025941,-1.4937912345006,-0.202584839350053,-0.264409141911832,0,0,1900,5805.848267,1
-0.166227228309748,-1.96777059851831,-0.136724273972607,-0.210715277089369,1,0,5600,3333.650159,0
0.0985093936399145,-1.70632670686785,-0.166918810099497,-0.176103385765351,1,0,1500,68.75785135,0
-0.695700472209072,-1.56594515806563,-0.111393287288974,-0.190063790619192,1,0,9200,606.3111739,0
-0.519209390909298,-0.134727855289009,-0.155418542145128,-0.16670695942142,0,1,1700,11066.68862,1
-0.607454931559185,-0.714850896391806,-0.141790471309333,-0.214845574383405,0,1,6000,4633.241454,0
-0.78394601285896,-1.45125229196179,-0.202584839350053,-0.264409141911832,0,0,752,309.3492649,0
-0.519209390909298,-1.28112406494585,0.0709898168331846,-0.0413730880339111,0,1,19400,4044.219133,0
-0.342718309609523,-1.7599577631989,-0.202584839350053,-0.264409141911832,1,0,1700,892.4432785,0
0.804473718839014,-1.37765454453252,-0.174974063864893,-0.12527594726495,0,0,1600,4255.983143,1
0.716228178189127,-1.13474570825483,-0.174974063864893,-0.134256952643859,0,0,788,1287.71728,1
-0.872191553508847,-1.28435672489828,-0.202584839350053,-0.264409141911832,0,0,454,1286.261094,1
1.06921034078868,-1.22872981907556,-0.174974063864893,-0.131264878341301,0,0,1100,372.8169759,0
0.0102638529900271,-1.53410354341213,-0.0860623006053405,-0.0537639799160178,0,0,2800,3074.71186,1
0.186754934289802,-1.20477413156879,-0.0607313139217074,-0.148760817678836,0,1,1600,532.0828575,0
1.51043804403811,1.45013060060992,-0.136724273972607,-0.204519831148316,0,1,2000,335.6184508,0
-0.78394601285896,-1.73033676100847,-0.202584839350053,-0.264409141911832,1,0,412,7041.001131,1
-0.607454931559185,-1.99711975229085,-0.121525681962427,-0.198324385207263,1,0,1100,2665.783819,1
1.77517466598778,-1.05424326541297,-0.202584839350053,-0.264409141911832,1,1,417,1793.304113,1
0.716228178189127,-1.19226498615093,-0.141790471309333,-0.169412304149014,0,0,1600,3494.920542,1
-0.695700472209072,-1.56783613500231,0.329365881006242,0.169272073961903,0,0,2500,7643.519259,1
-0.254472768959635,-1.97341004278531,-0.202584839350053,-0.264409141911832,0,0,474,4022.214945,1
-0.43096385025941,-1.49186127187601,-0.154303978731048,-0.225047408699673,0,1,2100,746.3994143,0
-0.872191553508847,1.65436745521396,-0.202584839350053,-0.264409141911832,0,1,513,2733.31941,1
-0.0779816876598603,-1.73609779967043,-0.202584839350053,-0.264409141911832,1,0,10400,1952.618684,0
1.86342020663766,-1.20018861385148,-0.1164594846257,0.338614263017361,0,1,2200,1374.874406,0
-0.0779816876598603,-1.79197113131885,-0.126591879299153,-0.159774943810032,0,0,5600,5794.268811,1
0.0102638529900271,-1.4818391120155,-0.0607313139217074,-0.148760817678836,1,0,373,7166.840017,1
-0.166227228309748,-1.41652439588825,-0.14685666864606,-0.15041293659645,0,1,1000,1729.644841,1
-0.78394601285896,-1.42225785014096,-0.202584839350053,-0.264409141911832,0,0,3200,817.6756802,0
-0.607454931559185,0.27573114482802,-0.0759299059318872,-0.161151709560943,0,1,657,5917.836964,1
-0.78394601285896,-1.38575746436887,-0.202584839350053,-0.264409141911832,0,0,2100,9670.592992,1
-0.695700472209072,-1.35542511982929,-0.121525681962427,-0.198324385207263,0,0,727,6532.61179,1
-0.695700472209072,-2.05705980175218,0.0507250274862781,-0.0578942772100534,0,1,350,2450.877994,1
-0.695700472209072,-1.6542833043467,-0.151922865982786,-0.177672898737085,0,1,1900,6234.423738,1
0.980964800138789,-1.08214493132359,-0.174974063864893,-0.13580820536474,0,0,1200,2418.895144,1
-0.607454931559185,-1.80328525778935,-0.202584839350053,-0.264409141911832,1,0,2800,185.460942,0
-0.0779816876598603,-1.67568553436684,-0.202584839350053,-0.264409141911832,0,0,341,112.8717301,0
0.0985093936399145,-1.67381138881757,0.0355264354760983,-0.0702851690921601,0,0,648,5077.181033,1
-0.78394601285896,-1.37133782072143,-0.172947584930202,-0.240246902741724,0,0,1300,3324.469917,1
0.892719259488901,-1.25540756622581,-0.174974063864893,-0.13904222814597,0,0,1000,5517.313698,1
0.804473718839014,-0.855761769997575,-0.174974063864893,-0.134256952643859,0,0,1300,4903.335542,1
-0.254472768959635,-1.57316486988371,-0.202584839350053,-0.264409141911832,0,0,1700,5016.284978,1
-0.519209390909298,-1.56542792877108,-0.202584839350053,-0.264409141911832,0,0,4600,769.6262178,0
-0.254472768959635,-1.3831862676318,-0.156837077399411,-0.198283082234322,1,0,2700,9052.583345,1
0.892719259488901,-1.41306990768265,-0.174974063864893,-0.134256952643859,0,0,1700,7179.204252,1
-0.342718309609523,-1.8908229515558,-0.202584839350053,-0.264409141911832,1,0,450,1179.638146,1
-0.607454931559185,-1.12947498344584,-0.0100693405544412,-0.10745784473848,0,0,939,8818.370143,1
-0.78394601285896,-1.39467206927723,0.775191246638184,0.532738235837033,0,0,1600,3236.569632,1
0.892719259488901,-1.61502497941381,-0.174974063864893,-0.134256952643859,0,0,866,6101.837968,1
-0.695700472209072,-1.4341207127053,-0.141790471309333,-0.214845574383405,0,0,606,2128.463392,1
-0.519209390909298,-1.56369881120984,-0.152429485716459,-0.22124753518916,0,1,5000,7383.552106,1
2.03991128793744,-1.93871215315115,-0.183130641577022,-0.137966974097524,0,1,11500,4396.834556,0
-0.166227228309748,-1.82300064524214,-0.186524993792629,-0.192521317509143,1,0,529,5145.525392,1
-0.872191553508847,0.551374849672103,-0.202584839350053,-0.264409141911832,0,1,28000,6562.500028,0
1.33394696273834,-1.29332618014858,-0.174974063864893,-0.115158971765222,0,0,1700,2318.03771,1
0.0985093936399145,-1.22197148253099,-0.0455327219115275,0.0990570199632982,0,0,761,1493.383196,1
-0.342718309609523,-1.66451270520232,-0.194428261637923,-0.229150170677038,0,0,958,2587.264465,1
0.0985093936399145,-0.752590685500255,-0.164993655111541,-0.212020451034285,0,0,904,2549.10661,1
-0.166227228309748,-0.637788284095805,-0.154962584384822,-0.183042285219331,0,1,1200,846.9041765,0
-0.78394601285896,-1.35168881932002,-0.202584839350053,-0.264409141911832,0,0,4500,1117.883086,0
-0.519209390909298,-0.815711293120349,-0.179938937254885,-0.245946713007493,0,0,1200,3202.202767,1
-0.254472768959635,-1.20699168428995,0.0152616461291918,0.251878019842614,1,0,427,4467.999905,1
-0.519209390909298,-1.37704129660438,-0.202584839350053,-0.264409141911832,0,0,1300,1840.864203,1
-0.166227228309748,-1.60317600752541,-0.202584839350053,-0.264409141911832,1,0,3200,2596.31038,0
-0.607454931559185,-1.67780331213038,-0.202584839350053,-0.264409141911832,0,1,377,1780.208217,1
-0.519209390909298,-1.046653028349,-0.200558360415362,-0.262757022994218,0,1,3400,691.0001315,0
-0.342718309609523,-1.05393636189051,-0.14685666864606,-0.204519831148316,0,1,972,7856.462399,1
-0.519209390909298,-0.529263045766347,0.121651790200451,0.338614263017361,0,1,979,3897.673782,1
-0.0779816876598603,-1.29067502136755,-0.168286683380413,-0.211985343507285,0,0,737,2722.32463,1
1.06921034078868,-0.905121080697511,-0.174974063864893,-0.134256952643859,0,1,3800,415.2795505,0
3.0106122350862,-1.19955975389603,-0.187284923393138,-0.157308880958572,0,0,396,4177.549296,1
-0.254472768959635,-0.392131284173089,-0.13165807663588,-0.130862862751783,0,0,1700,1196.287854,0
-0.607454931559185,-1.18372619495934,-0.13165807663588,-0.206584979795334,0,1,676,2615.537071,1
-0.0779816876598603,-0.672634321468205,0.48135180110804,0.29318099278297,0,0,2900,2757.829386,0
-0.43096385025941,-1.51674245696081,-0.202584839350053,-0.264409141911832,1,0,2500,1530.673191,0
-0.519209390909298,-1.63785953407926,-0.16094069724216,-0.230458098154859,0,0,1400,2503.657192,1
0.451491556239464,-0.496019837634555,3.22723075761387,2.53180212615025,0,0,484,193.5498819,0
0.0985093936399145,-1.45879969855655,-0.152530809663194,-0.0260083821000988,0,1,7500,256.7689212,0
-0.43096385025941,-1.37362311381592,-0.202584839350053,-0.264409141911832,0,0,441,3484.539875,1
-0.254472768959635,-1.6292400296396,-0.154050668864212,-0.209083809658225,0,0,922,2291.315066,1
0.0102638529900271,-1.57501799378017,-0.202584839350053,-0.264409141911832,1,0,473,2718.159883,1
-0.607454931559185,-0.20295093908691,0.694132089250558,0.466653479132464,1,0,3200,591.0347889,0
-0.43096385025941,-1.55634090044238,-0.156887739372779,-0.227153860319631,1,0,1600,2286.668152,1
-0.695700472209072,-0.421584970251126,-0.141790471309333,0.231226533372436,0,1,1300,7530.633828,1
1.42219250338823,-1.3755311153653,-0.176595247012645,-0.114371175669667,0,0,1300,1377.021854,1
0.0102638529900271,-1.74529954950613,-0.202584839350053,-0.264409141911832,0,0,5600,1350.169787,0
-0.43096385025941,-1.04750731553996,-0.0455327219115275,-0.136369925796729,0,0,8100,3381.814784,0
-0.43096385025941,-1.18370695436278,-0.166918810099497,-0.235331848961821,1,0,5500,522.038272,0
0.363246015589577,0.306836670487322,-0.111393287288974,0.107317614551369,0,1,3800,4665.288885,1
-0.0779816876598603,-1.63987873758278,-0.193516346117312,-0.159520242129799,0,0,933,3487.837756,1
0.0985093936399145,-1.67737837784274,-0.180192247121721,-0.139279907962389,1,0,2500,417.0270211,0
0.0985093936399145,-1.47157814556607,-0.202584839350053,-0.264409141911832,0,0,1700,3681.492141,1
-0.342718309609523,-1.4805692083659,-0.202584839350053,-0.264409141911832,0,1,2400,546.3908453,0
-0.254472768959635,-1.15244063597416,-0.111393287288974,-0.190063790619192,0,0,11400,2252.303137,0
-0.166227228309748,-1.5724123487737,-0.202584839350053,-0.264409141911832,1,0,308,7407.218783,1
2.39289345053699,-0.937803789813696,-0.151922865982786,-0.202454682501298,0,1,1400,5212.960821,1
-0.607454931559185,-1.13984727861794,-0.14685666864606,-0.218975871677441,1,0,762,364.4415901,0
-0.342718309609523,-1.3755180197428,-0.202584839350053,-0.264409141911832,0,1,1200,3688.58956,1
-0.78394601285896,-1.37113860597281,-0.111393287288974,-0.190063790619192,0,0,657,1085.306288,1
2.39289345053699,-0.609479006124242,-0.10126089261552,-0.152202732076765,0,0,1200,3192.460985,1
0.275000474939689,-1.7535138727152,-0.126591879299153,-0.168035538398103,0,0,11800,3733.019565,0
1.598683584688,-1.00476645901578,-0.174974063864893,-0.107722183765298,0,0,2400,5327.555286,1
-0.342718309609523,-1.41212766998146,-0.202584839350053,-0.264409141911832,0,0,794,1078.899771,1
0.892719259488901,-1.04273740004791,-0.188703458647422,-0.1401987113883,0,0,1500,6338.679339,1
-0.519209390909298,-1.56510354014218,-0.202584839350053,-0.264409141911832,0,0,1300,2113.084811,1
0.0985093936399145,-1.45098597409642,-0.202584839350053,-0.264409141911832,0,1,1200,1519.030288,1
-0.342718309609523,-1.44691832748206,-0.0303341299013477,-0.119848736620587,0,0,1900,3988.130188,1
-0.695700472209072,-1.44102366780054,0.0608574221597314,-0.0496336826219822,1,0,1500,1908.322775,1
-0.695700472209072,-1.55523364970437,-0.141790471309333,-0.194194087913227,0,0,698,15571.28207,1
-0.43096385025941,-0.285112534029167,-0.173758176504078,-0.171797550836319,0,1,1100,841.1537784,0
-0.519209390909298,-1.11021065135161,-0.10126089261552,-0.169412304149014,0,0,742,1681.630375,1
-0.695700472209072,-0.307926847984558,0.16724756623099,0.0371025605527647,0,0,2000,1989.07499,0
0.716228178189127,-0.615150424967201,-0.10126089261552,-0.18180319603112,0,0,1000,1397.939182,1
-0.607454931559185,-1.28552689713613,-0.0708637085951606,-0.157021412266907,0,0,1500,3078.499085,1
-0.43096385025941,-1.61734769615897,-0.14685666864606,0.133131972639092,0,0,1200,1324.281433,1
-0.43096385025941,-0.938993955217769,-0.172339641249795,-0.239751267066439,0,1,751,2192.011987,1
0.0102638529900271,-0.966593310405062,-0.0252679325646211,-0.119848736620587,0,1,775,3564.920574,1
-0.43096385025941,-1.70539163124772,-0.14685666864606,-0.210715277089369,0,0,569,5200.456146,1
-0.43096385025941,-1.0652073208286,-0.202584839350053,-0.264409141911832,0,1,3000,3636.780698,1
-0.695700472209072,-1.33458175926868,-0.202584839350053,-0.264409141911832,0,0,1500,4469.004524,1
-0.695700472209072,-0.588436870066858,-0.15557052806523,-0.226079983023182,0,1,1100,8299.727198,1
-0.78394601285896,-0.00982367564344598,-0.202584839350053,-0.264409141911832,0,1,979,1973.135393,1
-0.78394601285896,-1.03519015731913,-0.1164594846257,-0.194194087913227,0,0,802,170.5359705,0
1.06921034078868,-1.18088195654146,-0.174974063864893,-0.133123512123617,0,0,2300,257.1316169,0
0.716228178189127,-1.27470970584194,-0.174974063864893,-0.134256952643859,0,0,835,9372.076966,1
-0.43096385025941,-1.7338366907662,-0.202584839350053,-0.264409141911832,0,0,2000,2048.688914,1
-0.78394601285896,-0.714394624481316,-0.202584839350053,-0.264409141911832,0,1,12000,1627.34967,0
-0.78394601285896,-1.24362194067496,-0.202584839350053,-0.264409141911832,0,0,423,11684.71587,1
-0.78394601285896,-0.303893418254785,-0.10126089261552,-0.0723503177391779,0,0,1000,2451.235284,1
-0.342718309609523,-1.10027707394743,-0.0759299059318872,-0.119848736620587,0,1,1600,2950.973731,1
-0.607454931559185,-0.0518853001149218,-0.126591879299153,0.23742197931349,0,1,1400,5.77545523,0
0.186754934289802,-1.72098982417406,-0.172896922956835,-0.240205599768783,0,0,2400,745.2787188,0
-0.78394601285896,-1.30781351865101,-0.0100693405544412,-0.10745784473848,0,0,1200,2547.021964,1
0.275000474939689,-1.38599385393465,-0.202584839350053,-0.264409141911832,0,0,1500,4704.440556,1
-0.78394601285896,-1.18913185581234,-0.141790471309333,-0.214845574383405,0,0,1400,3936.609373,1
-0.607454931559185,-1.6172769083337,-0.14685666864606,-0.18180319603112,0,0,1000,164.8217846,0
-0.78394601285896,-1.43996819643471,-0.202584839350053,-0.264409141911832,0,0,400,871.435381,1
0.186754934289802,-1.41680772471083,-0.188703458647422,-0.167052871819796,0,0,1700,5935.949646,1
-0.607454931559185,-0.330944114501802,0.268571512965523,0.119708506433476,0,1,3200,10774.69584,1
-0.254472768959635,-1.10877576956259,-0.202584839350053,-0.264409141911832,1,0,1100,152.859517,0
-0.342718309609523,-1.06317337462194,-0.0759299059318872,-0.161151709560943,0,0,4400,2358.047124,0
-0.607454931559185,0.122115651144932,-0.14685666864606,0.229161384725419,0,1,1400,2501.940654,1
-0.342718309609523,-1.35480743765753,-0.202584839350053,-0.264409141911832,0,0,924,383.82138,0
0.0102638529900271,-1.529649974978,-0.136724273972607,-0.117095205077462,0,0,1900,3438.214177,1
-0.0779816876598603,-1.2439702947027,-0.0809961032686139,-0.121913885267605,0,0,1300,934.6869465,0
3.7165765602853,-1.08688995208429,-0.187284923393138,-0.160239984679837,0,0,1300,7625.60782,1
-0.519209390909298,-1.18135167608284,-0.1164594846257,-0.194194087913227,0,0,1800,3525.229766,1
-0.78394601285896,-0.199218996957393,-0.065797511258434,-0.152891114972871,0,0,37400,1767.725117,0
-0.607454931559185,-1.48256485848729,0.177379960904444,0.0453631551408358,0,1,18000,5532.786074,0
-0.695700472209072,-1.53299294404258,-0.0202017352278945,-0.115718439326551,1,0,2500,1384.843506,0
-0.607454931559185,-0.702431377317243,0.0253940408026451,0.165141776667867,0,0,18200,15.28474717,0
-0.254472768959635,-0.485234846004456,-0.162511218416545,-0.206646934254744,0,0,924,6466.615994,1
-0.519209390909298,-1.38097579376904,-0.160180767641651,-0.201945279182135,0,0,730,21497.1146,1
0.186754934289802,-1.44030363084415,-0.0860623006053405,-0.148760817678836,0,0,3500,13313.87734,1
